"","X1","X1_1","pid","condition","correct_button","rw","rt","response","age","grade","gender","condition_id","trial_accuracy","timepoint","School.Year","time","max","min","norm"
"156",6895,6918,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",13,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"157",6896,6919,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",14,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"158",6897,6920,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",15,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"159",6898,6921,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",16,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"160",6899,6922,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",17,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"161",6900,6923,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",18,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"162",6901,6924,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",19,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"163",6902,6925,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",20,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"164",6903,6926,"ADMIN-UCSF-bo028","SAAT_sustained","correct",630,0,1,8,3,"M",10,"Correct Rejection",1,2017,2016-11-08,910,280,0.555555555555556
"165",6904,6927,"ADMIN-UCSF-bo028","SAAT_sustained","correct",640,0,1,8,3,"M",7,"Correct Rejection",1,2017,2016-11-08,910,280,0.571428571428571
"166",6905,6928,"ADMIN-UCSF-bo028","SAAT_sustained","correct",640,0,1,8,3,"M",8,"Correct Rejection",1,2017,2016-11-08,910,280,0.571428571428571
"167",6906,6929,"ADMIN-UCSF-bo028","SAAT_sustained","correct",640,0,1,8,3,"M",6,"Correct Rejection",1,2017,2016-11-08,910,280,0.571428571428571
"168",6907,6930,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",700,0,1,8,3,"M",6,"Correct Rejection",1,2017,2016-11-08,1040,160,0.613636363636364
"169",6908,6931,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",400,0,1,8,3,"M",40,"Correct Rejection",1,2017,2016-11-08,1040,160,0.272727272727273
"170",6909,6932,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",410,0,1,8,3,"M",36,"Correct Rejection",1,2017,2016-11-08,1040,160,0.284090909090909
"171",6910,6933,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",410,0,1,8,3,"M",37,"Correct Rejection",1,2017,2016-11-08,1040,160,0.284090909090909
"172",6911,6934,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",410,0,1,8,3,"M",38,"Correct Rejection",1,2017,2016-11-08,1040,160,0.284090909090909
"173",6912,6935,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",21,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"174",6913,6936,"ADMIN-UCSF-bo028","SAAT_sustained","correct",600,0,1,8,3,"M",22,"Correct Rejection",1,2017,2016-11-08,910,280,0.507936507936508
"175",6914,6937,"ADMIN-UCSF-bo028","SAAT_sustained","correct",620,0,1,8,3,"M",28,"Correct Rejection",1,2017,2016-11-08,910,280,0.53968253968254
"176",6915,6938,"ADMIN-UCSF-bo028","SAAT_sustained","correct",630,0,1,8,3,"M",25,"Correct Rejection",1,2017,2016-11-08,910,280,0.555555555555556
"177",6916,6939,"ADMIN-UCSF-bo028","SAAT_sustained","correct",630,0,1,8,3,"M",26,"Correct Rejection",1,2017,2016-11-08,910,280,0.555555555555556
"178",6917,6940,"ADMIN-UCSF-bo028","SAAT_sustained","correct",650,0,1,8,3,"M",31,"Correct Rejection",1,2017,2016-11-08,910,280,0.587301587301587
"179",6918,6941,"ADMIN-UCSF-bo028","SAAT_sustained","correct",670,0,1,8,3,"M",35,"Correct Rejection",1,2017,2016-11-08,910,280,0.619047619047619
"180",6919,6942,"ADMIN-UCSF-bo028","SAAT_sustained","correct",710,0,1,8,3,"M",38,"Correct Rejection",1,2017,2016-11-08,910,280,0.682539682539683
"181",6920,6943,"ADMIN-UCSF-bo028","SAAT_sustained","correct",710,0,1,8,3,"M",39,"Correct Rejection",1,2017,2016-11-08,910,280,0.682539682539683
"182",6921,6944,"ADMIN-UCSF-bo028","SAAT_sustained","correct",710,0,1,8,3,"M",40,"Correct Rejection",1,2017,2016-11-08,910,280,0.682539682539683
"183",6922,6945,"ADMIN-UCSF-bo028","SAAT_sustained","correct",710,0,1,8,3,"M",37,"Correct Rejection",1,2017,2016-11-08,910,280,0.682539682539683
"184",6923,6946,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",730,0,1,8,3,"M",23,"Correct Rejection",1,2017,2016-11-08,1040,160,0.647727272727273
"185",6924,6947,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",220,302.091002464294,0,8,3,"M",19,"Hit",1,2017,2016-11-08,1040,160,0.0681818181818182
"186",6925,6948,"ADMIN-UCSF-bo028","SAAT_sustained","correct",650,313.503980636597,1,8,3,"M",32,"Hit",1,2017,2016-11-08,910,280,0.587301587301587
"187",6926,6949,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",380,338.6470079422,1,8,3,"M",14,"Hit",1,2017,2016-11-08,1040,160,0.25
"188",6927,6950,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",720,354.104995727539,1,8,3,"M",25,"Hit",1,2017,2016-11-08,1040,160,0.636363636363636
"189",6928,6951,"ADMIN-UCSF-bo028","SAAT_sustained","correct",640,363.038003444672,1,8,3,"M",9,"Hit",1,2017,2016-11-08,910,280,0.571428571428571
"190",6929,6952,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",410,366.955995559692,1,8,3,"M",39,"Hit",1,2017,2016-11-08,1040,160,0.284090909090909
"191",6930,6953,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",650,395.067036151886,1,8,3,"M",32,"Hit",1,2017,2016-11-08,1040,160,0.556818181818182
"192",6931,6954,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",660,402.44197845459,1,8,3,"M",10,"Hit",1,2017,2016-11-08,1040,160,0.568181818181818
"193",6932,6955,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",540,405.184030532837,1,8,3,"M",12,"Hit",1,2017,2016-11-08,1040,160,0.431818181818182
"194",6933,6956,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",640,429.922997951508,1,8,3,"M",2,"Hit",1,2017,2016-11-08,1040,160,0.545454545454545
"195",6934,6957,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",680,436.914026737213,1,8,3,"M",9,"Hit",1,2017,2016-11-08,1040,160,0.590909090909091
"196",6935,6958,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",710,437.619984149933,1,8,3,"M",26,"Hit",1,2017,2016-11-08,1040,160,0.625
"197",6936,6959,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",610,451.579988002777,1,8,3,"M",33,"Hit",1,2017,2016-11-08,1040,160,0.511363636363636
"198",6937,6960,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",670,452.507972717285,1,8,3,"M",31,"Hit",1,2017,2016-11-08,1040,160,0.579545454545455
"199",6938,6961,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",620,455.397963523865,1,8,3,"M",11,"Hit",1,2017,2016-11-08,1040,160,0.522727272727273
"200",6939,6962,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",690,458.609998226166,1,8,3,"M",8,"Hit",1,2017,2016-11-08,1040,160,0.602272727272727
"201",6940,6963,"ADMIN-UCSF-bo028","SAAT_sustained","correct",620,461.044013500214,1,8,3,"M",12,"Hit",1,2017,2016-11-08,910,280,0.53968253968254
"202",6941,6964,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",680,466.596961021423,1,8,3,"M",30,"Hit",1,2017,2016-11-08,1040,160,0.590909090909091
"203",6942,6965,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",690,469.02596950531,1,8,3,"M",27,"Hit",1,2017,2016-11-08,1040,160,0.602272727272727
"204",6943,6966,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",370,470.144987106323,0,8,3,"M",35,"Hit",1,2017,2016-11-08,1040,160,0.238636363636364
"205",6944,6967,"ADMIN-UCSF-bo028","SAAT_sustained","correct",680,478.68800163269,1,8,3,"M",34,"Hit",1,2017,2016-11-08,910,280,0.634920634920635
"206",6945,6968,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",530,487.222969532013,1,8,3,"M",34,"Hit",1,2017,2016-11-08,1040,160,0.420454545454545
"207",6946,6969,"ADMIN-UCSF-bo028","SAAT_sustained","correct",640,493.994951248169,1,8,3,"M",24,"Hit",1,2017,2016-11-08,910,280,0.571428571428571
"208",6947,6970,"ADMIN-UCSF-bo028","SAAT_sustained","correct",660,495.314002037048,1,8,3,"M",30,"Hit",1,2017,2016-11-08,910,280,0.603174603174603
"209",6948,6971,"ADMIN-UCSF-bo028","SAAT_sustained","correct",630,503.389000892639,1,8,3,"M",11,"Hit",1,2017,2016-11-08,910,280,0.555555555555556
"210",6949,6972,"ADMIN-UCSF-bo028","SAAT_sustained","correct",630,553.421974182129,1,8,3,"M",27,"Hit",1,2017,2016-11-08,910,280,0.555555555555556
"211",6950,6973,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",700,565.205991268158,1,8,3,"M",7,"Hit",1,2017,2016-11-08,1040,160,0.613636363636364
"212",6951,6974,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",690,569.164991378784,1,8,3,"M",29,"Hit",1,2017,2016-11-08,1040,160,0.602272727272727
"213",6952,6975,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",700,603.515028953552,1,8,3,"M",21,"Hit",1,2017,2016-11-08,1040,160,0.613636363636364
"214",6953,6976,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",670,604.471981525421,1,8,3,"M",4,"Hit",1,2017,2016-11-08,1040,160,0.579545454545455
"215",6954,6977,"ADMIN-UCSF-bo028","SAAT_impulsive","correct",730,643.958032131195,1,8,3,"M",24,"Hit",1,2017,2016-11-08,1040,160,0.647727272727273
"216",6955,6978,"ADMIN-UCSF-bo028","SAAT_impulsive","incorrect",380,285.324990749359,0,8,3,"M",20,"False Alarm",1,2017,2016-11-08,1040,160,0.25
"217",6956,6979,"ADMIN-UCSF-bo028","SAAT_impulsive","incorrect",690,297.509014606476,0,8,3,"M",22,"False Alarm",1,2017,2016-11-08,1040,160,0.602272727272727
"218",6957,6980,"ADMIN-UCSF-bo028","SAAT_impulsive","incorrect",650,301.839053630829,0,8,3,"M",28,"False Alarm",1,2017,2016-11-08,1040,160,0.556818181818182
"219",6958,6981,"ADMIN-UCSF-bo028","SAAT_sustained","incorrect",670,457.457005977631,0,8,3,"M",36,"False Alarm",1,2017,2016-11-08,910,280,0.619047619047619
"220",6959,6982,"ADMIN-UCSF-bo028","SAAT_impulsive","incorrect",630,593.268990516663,0,8,3,"M",3,"False Alarm",1,2017,2016-11-08,1040,160,0.534090909090909
"221",6960,6983,"ADMIN-UCSF-bo028","SAAT_sustained","no_response",600,600,0,8,3,"M",5,"Miss",1,2017,2016-11-08,910,280,0.507936507936508
"222",6961,6984,"ADMIN-UCSF-bo028","SAAT_impulsive","no_response",600,600,0,8,3,"M",1,"Miss",1,2017,2016-11-08,1040,160,0.5
"223",6962,6985,"ADMIN-UCSF-bo028","SAAT_sustained","no_response",600,640,0,8,3,"M",23,"Hit",1,2017,2016-11-08,910,280,0.507936507936508
"224",6963,6986,"ADMIN-UCSF-bo028","SAAT_sustained","no_response",620,640,0,8,3,"M",29,"Hit",1,2017,2016-11-08,910,280,0.53968253968254
"225",6964,6987,"ADMIN-UCSF-bo028","SAAT_sustained","no_response",640,660,0,8,3,"M",33,"Hit",1,2017,2016-11-08,910,280,0.571428571428571
"226",6965,6988,"ADMIN-UCSF-bo028","SAAT_impulsive","no_response",660,670,0,8,3,"M",5,"Hit",1,2017,2016-11-08,1040,160,0.568181818181818
"227",6966,6989,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",700,566.925048828125,1,8,3,"M",10,NA,1,2017,2016-11-08,1530,340,0.302521008403361
"228",6967,6990,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",820,584.820032119751,1,8,3,"M",8,NA,1,2017,2016-11-08,1530,340,0.403361344537815
"229",6968,6991,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",780,604.902982711792,1,8,3,"M",9,NA,1,2017,2016-11-08,1530,340,0.369747899159664
"230",6969,6992,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",830,609.73596572876,1,8,3,"M",3,NA,1,2017,2016-11-08,1530,340,0.411764705882353
"231",6970,6993,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",860,616.657018661499,1,8,3,"M",5,NA,1,2017,2016-11-08,1530,340,0.436974789915966
"232",6971,6994,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",850,618.572950363159,1,8,3,"M",6,NA,1,2017,2016-11-08,1530,340,0.428571428571429
"233",6972,6995,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","correct",860,633.949995040894,1,8,3,"M",5,NA,1,2017,2016-11-08,2390,360,0.246305418719212
"234",6973,6996,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",940,638.08399438858,1,8,3,"M",32,NA,1,2017,2016-11-08,1530,340,0.504201680672269
"235",6974,6997,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","correct",870,647.505044937134,1,8,3,"M",4,NA,1,2017,2016-11-08,2390,360,0.251231527093596
"236",6975,6998,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",840,656.740009784698,1,8,3,"M",7,NA,1,2017,2016-11-08,1530,340,0.420168067226891
"237",6976,6999,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",920,670.256972312927,1,8,3,"M",19,NA,1,2017,2016-11-08,1530,340,0.487394957983193
"238",6977,7000,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","correct",1180,673.444986343384,1,8,3,"M",15,NA,1,2017,2016-11-08,2390,360,0.403940886699507
"239",6978,7001,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",930,678.991973400116,1,8,3,"M",33,NA,1,2017,2016-11-08,1530,340,0.495798319327731
"240",6979,7002,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","correct",840,683.555006980896,1,8,3,"M",2,NA,1,2017,2016-11-08,2390,360,0.236453201970443
"241",6980,7003,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",540,685.999989509583,0,8,3,"M",11,NA,1,2017,2016-11-08,1530,340,0.168067226890756
"242",6981,7004,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",950,694.746017456055,1,8,3,"M",31,NA,1,2017,2016-11-08,1530,340,0.512605042016807
"243",6982,7005,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",920,696.296036243439,1,8,3,"M",29,NA,1,2017,2016-11-08,1530,340,0.487394957983193
"244",6983,7006,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",930,706.475019454956,1,8,3,"M",18,NA,1,2017,2016-11-08,1530,340,0.495798319327731
"245",6984,7007,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",890,745.774030685425,1,8,3,"M",25,NA,1,2017,2016-11-08,1530,340,0.46218487394958
"246",6985,7008,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",700,749.040007591248,0,8,3,"M",14,NA,1,2017,2016-11-08,1530,340,0.302521008403361
"247",6986,7009,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",930,750.301003456116,1,8,3,"M",28,NA,1,2017,2016-11-08,1530,340,0.495798319327731
"248",6987,7010,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","correct",830,750.631988048553,1,8,3,"M",7,NA,1,2017,2016-11-08,2390,360,0.231527093596059
"249",6988,7011,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","correct",870,751.269996166229,1,8,3,"M",10,NA,1,2017,2016-11-08,2390,360,0.251231527093596
"250",6989,7012,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",860,751.535058021545,1,8,3,"M",15,NA,1,2017,2016-11-08,1530,340,0.436974789915966
"251",6990,7013,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","correct",850,755.923986434937,1,8,3,"M",6,NA,1,2017,2016-11-08,2390,360,0.241379310344828
"252",6991,7014,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",910,773.770987987518,1,8,3,"M",34,NA,1,2017,2016-11-08,1530,340,0.478991596638655
"253",6992,7015,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",800,774.506986141205,1,8,3,"M",1,NA,1,2017,2016-11-08,1530,340,0.38655462184874
"254",6993,7016,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","correct",790,808.551967144012,0,8,3,"M",8,NA,1,2017,2016-11-08,2390,360,0.211822660098522
"255",6994,7017,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",910,831.157982349396,1,8,3,"M",24,NA,1,2017,2016-11-08,1530,340,0.478991596638655
"256",6995,7018,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",930,833.761990070343,1,8,3,"M",22,NA,1,2017,2016-11-08,1530,340,0.495798319327731
"257",6996,7019,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",850,879.477024078369,0,8,3,"M",26,NA,1,2017,2016-11-08,1530,340,0.428571428571429
"258",6997,7020,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",910,904.640972614288,1,8,3,"M",20,NA,1,2017,2016-11-08,1530,340,0.478991596638655
"259",6998,7021,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",920,915.511012077332,1,8,3,"M",23,NA,1,2017,2016-11-08,1530,340,0.487394957983193
"260",6999,7022,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","correct",890,929.233014583588,0,8,3,"M",21,NA,1,2017,2016-11-08,1530,340,0.46218487394958
"261",7000,7023,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","incorrect",820,703.168988227844,0,8,3,"M",4,NA,1,2017,2016-11-08,1530,340,0.403361344537815
"262",7001,7024,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","incorrect",1020,729.932963848114,0,8,3,"M",14,NA,1,2017,2016-11-08,2390,360,0.32512315270936
"263",7002,7025,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","incorrect",580,819.559991359711,0,8,3,"M",12,NA,1,2017,2016-11-08,1530,340,0.201680672268908
"264",7003,7026,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","no_response",790,800,0,8,3,"M",2,NA,1,2017,2016-11-08,1530,340,0.378151260504202
"265",7004,7027,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","no_response",800,830,0,8,3,"M",1,NA,1,2017,2016-11-08,2390,360,0.216748768472906
"266",7005,7028,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","no_response",830,860,0,8,3,"M",3,NA,1,2017,2016-11-08,2390,360,0.231527093596059
"267",7006,7029,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","no_response",850,870,0,8,3,"M",16,NA,1,2017,2016-11-08,1530,340,0.428571428571429
"268",7007,7030,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","no_response",620,870,0,8,3,"M",13,NA,1,2017,2016-11-08,1530,340,0.235294117647059
"269",7008,7031,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","no_response",890,890,0,8,3,"M",17,NA,1,2017,2016-11-08,1530,340,0.46218487394958
"270",7009,7032,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","no_response",830,930,0,8,3,"M",9,NA,1,2017,2016-11-08,2390,360,0.231527093596059
"271",7010,7033,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","no_response",860,930,0,8,3,"M",11,NA,1,2017,2016-11-08,2390,360,0.246305418719212
"272",7011,7034,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","no_response",890,930,0,8,3,"M",27,NA,1,2017,2016-11-08,1530,340,0.46218487394958
"273",7012,7035,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","no_response",900,930,0,8,3,"M",12,NA,1,2017,2016-11-08,2390,360,0.266009852216749
"274",7013,7036,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","no_response",910,930,0,8,3,"M",30,NA,1,2017,2016-11-08,1530,340,0.478991596638655
"275",7014,7037,"ADMIN-UCSF-bo028","STROOP_INCONGRUENT","no_response",940,950,0,8,3,"M",13,NA,1,2017,2016-11-08,2390,360,0.285714285714286
"276",7015,7038,"ADMIN-UCSF-bo028","STROOP_CONGRUENT","no_response",870,1020,0,8,3,"M",35,NA,1,2017,2016-11-08,1530,340,0.445378151260504
"277",7016,7039,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","correct",1010,566.67697429657,1,8,3,"M",9,NA,1,2017,2016-11-08,11040,160,0.078125
"278",7017,7040,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",680,580.335974693298,1,8,3,"M",17,NA,1,2017,2016-11-08,6070,160,0.0879864636209814
"279",7018,7041,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","correct",800,590.683996677399,1,8,3,"M",1,NA,1,2017,2016-11-08,11040,160,0.0588235294117647
"280",7019,7042,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",990,597.543001174927,1,8,3,"M",12,NA,1,2017,2016-11-08,6070,160,0.140439932318105
"281",7020,7043,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",840,598.722994327545,1,8,3,"M",16,NA,1,2017,2016-11-08,6070,160,0.115059221658206
"282",7021,7044,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","correct",860,698.563039302826,1,8,3,"M",5,NA,1,2017,2016-11-08,11040,160,0.0643382352941176
"283",7022,7045,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",970,715.741991996765,1,8,3,"M",9,NA,1,2017,2016-11-08,6070,160,0.137055837563452
"284",7023,7046,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",920,716.855049133301,1,8,3,"M",15,NA,1,2017,2016-11-08,6070,160,0.128595600676819
"285",7024,7047,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","correct",870,720.127999782562,1,8,3,"M",4,NA,1,2017,2016-11-08,11040,160,0.0652573529411765
"286",7025,7048,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",960,731.952011585236,1,8,3,"M",14,NA,1,2017,2016-11-08,6070,160,0.135363790186125
"287",7026,7049,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",1000,765.316009521484,1,8,3,"M",11,NA,1,2017,2016-11-08,6070,160,0.142131979695431
"288",7027,7050,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",950,784.916996955872,1,8,3,"M",6,NA,1,2017,2016-11-08,6070,160,0.133671742808799
"289",7028,7051,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",880,819.396018981934,1,8,3,"M",3,NA,1,2017,2016-11-08,6070,160,0.121827411167513
"290",7029,7052,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",980,913.944005966187,1,8,3,"M",13,NA,1,2017,2016-11-08,6070,160,0.138747884940778
"291",7030,7053,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","correct",980,952.116012573242,1,8,3,"M",8,NA,1,2017,2016-11-08,6070,160,0.138747884940778
"292",7031,7054,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","incorrect",800,552.125990390778,0,8,3,"M",1,NA,1,2017,2016-11-08,6070,160,0.1082910321489
"293",7032,7055,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","incorrect",910,692.37095117569,0,8,3,"M",5,NA,1,2017,2016-11-08,6070,160,0.126903553299492
"294",7033,7056,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","incorrect",360,699.917018413544,0,8,3,"M",18,NA,1,2017,2016-11-08,6070,160,0.0338409475465313
"295",7034,7057,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","incorrect",1000,735.305964946747,0,8,3,"M",10,NA,1,2017,2016-11-08,11040,160,0.0772058823529412
"296",7035,7058,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","incorrect",400,748.243033885956,0,8,3,"M",19,NA,1,2017,2016-11-08,6070,160,0.0406091370558376
"297",7036,7059,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","incorrect",930,751.310050487518,0,8,3,"M",8,NA,1,2017,2016-11-08,11040,160,0.0707720588235294
"298",7037,7060,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","incorrect",840,780.714988708496,0,8,3,"M",2,NA,1,2017,2016-11-08,6070,160,0.115059221658206
"299",7038,7061,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","incorrect",790,852.759957313538,0,8,3,"M",2,NA,1,2017,2016-11-08,11040,160,0.0579044117647059
"300",7039,7062,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","incorrect",890,984.275996685028,0,8,3,"M",7,NA,1,2017,2016-11-08,11040,160,0.0670955882352941
"301",7040,7063,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","incorrect",960,985.747039318085,0,8,3,"M",10,NA,1,2017,2016-11-08,6070,160,0.135363790186125
"302",7041,7064,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","no_response",870,880,0,8,3,"M",4,NA,1,2017,2016-11-08,6070,160,0.120135363790186
"303",7042,7065,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","no_response",830,910,0,8,3,"M",3,NA,1,2017,2016-11-08,11040,160,0.0615808823529412
"304",7043,7066,"ADMIN-UCSF-bo028","TASKSWITCH_Stay","no_response",940,950,0,8,3,"M",7,NA,1,2017,2016-11-08,6070,160,0.131979695431472
"305",7044,7067,"ADMIN-UCSF-bo028","TASKSWITCH_Switch","no_response",850,980,0,8,3,"M",6,NA,1,2017,2016-11-08,11040,160,0.0634191176470588
"306",7045,7068,"ADMIN-UCSF-bo028","TNT_Tap Only","correct",760,0,1,8,3,"M",19,"Correct Rejection",1,2017,2016-11-08,1160,160,0.6
"307",7046,7069,"ADMIN-UCSF-bo028","TNT_Tap Only","correct",760,0,1,8,3,"M",20,"Correct Rejection",1,2017,2016-11-08,1160,160,0.6
"308",7047,7070,"ADMIN-UCSF-bo028","TNT_Tap Only","correct",770,0,1,8,3,"M",17,"Correct Rejection",1,2017,2016-11-08,1160,160,0.61
"309",7048,7071,"ADMIN-UCSF-bo028","TNT_Tap & Trace","correct",790,0,1,8,3,"M",3,"Correct Rejection",1,2017,2016-11-08,1730,480,0.248
"310",7049,7072,"ADMIN-UCSF-bo028","TNT_Tap & Trace","correct",790,0,1,8,3,"M",4,"Correct Rejection",1,2017,2016-11-08,1730,480,0.248
